book,chapter,strophe,verse,n_words,padapatha_words_ws_joined
3,55,5,2,9,antarvatīḥ suvate a pravītāḥ mahat devānām asura tvam ekam
3,55,6,1,10,śayuḥ parastāt adha nu dvi mātā bandhanaḥ carati vatsaḥ ekaḥ
3,55,6,2,9,mitrasya tā varuṇasya vratāni mahat devānām asura tvam ekam
3,55,7,1,10,dvi mātā hotā vidatheṣu samrāﾱ anu agram carati kṣeti budhnaḥ
3,55,7,2,10,pra raṇyāni raṇya vācaḥ bharante mahat devānām asura tvam ekam
3,55,8,1,8,śūrasya iva yudhyataḥ antamasya pratīcīnam dadṛśe viśvam āyat
3,55,8,2,10,antar matiḥ carati niṣṣidham goḥ mahat devānām asura tvam ekam
3,55,9,1,9,ni veveti palitaḥ dūtaḥ āsu antar mahān carati rocanena
3,55,9,2,11,vapūṃṣi bibhrat abhi naḥ vi caṣṭe mahat devānām asura tvam ekam
3,55,10,1,9,viṣṇuḥ gopāḥ paramam pāti pāthaḥ priyā dhāmāni amṛtā dadhānaḥ
3,55,10,2,10,agniḥ ṭā viśvā bhuvanāni veda mahat devānām asura tvam ekam
3,55,11,1,9,nānā cakrāte yamyā vapūṃṣi tayoḥ anyat rocate kṛṣṇam anyat
3,55,11,2,11,śyāvī ca yat aruṣī ca svasārau mahat devānām asura tvam ekam
3,55,12,1,9,mātā ca yatra duhitā ca dhenū sabardughe dhāpayete samīcī
3,55,12,2,10,ṛtasya te sadasi īﾱe antar mahat devānām asura tvam ekam
3,55,13,1,10,anyasyāḥ vatsam rihatī mimāya kayā bhuvā ni dadhe dhenuḥ ūdhaḥ
3,55,13,2,10,ṛtasya sā payasā apinvata iﾱā mahat devānām asura tvam ekam
3,55,14,1,9,padyā vaste puru rūpā vapūṃṣi ūrdhvā tasthau tryavim rerihāṇā
3,55,14,2,10,ṛtasya sadma vi carāmi vidvān mahat devānām asura tvam ekam
3,55,15,1,10,pade iva nihite dasme antar tayoḥ anyat guhyam āvis anyat
3,55,15,2,9,sadhrīcīnā pathyā sā viṣūcī mahat devānām asura tvam ekam
3,55,16,1,8,ā dhenavaḥ dhunayantām aśiśvīḥ sabardughāḥ śaśayāḥ a pradugdhāḥ
3,55,16,2,9,navyāḥ navyāḥ yuvatayaḥ bhavantīḥ mahat devānām asura tvam ekam
3,55,17,1,10,yat anyāsu vṛṣabhaḥ roravīti saḥ anyasmin yūthe ni dadhāti retaḥ
3,55,17,2,12,sa hi kṣapāvān sa bhagaḥ sa rājā mahat devānām asura tvam ekam
3,55,18,1,11,vīrasya nu su aśvyam janāsaḥ pra nu vocāma viduḥ asya devāḥ
3,55,18,2,10,ṣoﾱhā yuktāḥ pañca pañcā vahanti mahat devānām asura tvam ekam
3,55,19,1,9,devaḥ tvaṣṭā savitā viśva rūpaḥ pupoṣa prajāḥ purudhā jajāna
3,55,19,2,10,imā ca viśvā bhuvanāni asya mahat devānām asura tvam ekam
3,55,20,1,10,mahī sam airat camvā samīcī ubhe te asya vasunā nyṛṣṭe
3,55,20,2,9,śṛṇve vīraḥ vindamānaḥ vasūni mahat devānām asura tvam ekam
3,55,21,1,12,imām ca naḥ pṛthivīm viśva dhāyāḥ upa kṣeti hita mitraḥ na rājā
3,55,21,2,10,puraḥsadaḥ śarma sadaḥ na vīrāḥ mahat devānām asura tvam ekam
3,55,22,1,10,niṣṣidhvarīḥ te oṣadhīḥ uta apaḥ rayim te indra pṛthivī bibharti
3,55,22,2,10,sakhāyaḥ te vāma bhājaḥ syāma mahat devānām asura tvam ekam
3,56,1,1,10,na tā minanti māyinaḥ na dhīrāḥ vratā devānām prathamā dhruvāṇi
3,56,1,2,8,na rodasī adruhā vedyābhiḥ na parvatāḥ niname tasthivāṃsaḥ
3,56,2,1,11,ṣaṭ bhārāṁ ekaḥ a caran bibharti ṛtam varṣiṣṭham upa gāvaḥ āguḥ
3,56,2,2,10,tisraḥ mahīḥ uparāḥ tasthuḥ atyā guhā dve nihite darśi ekā
3,56,3,1,10,tri pājasyaḥ vṛṣabhaḥ viśva rūpaḥ uta tri udhā purudha prajāvān
3,56,3,2,8,tri anīkaḥ patyate māhināvān sa retodhāḥ vṛṣabhaḥ śaśvatīnām
3,56,4,1,8,abhīke āsām padavīḥ abodhi ādityānām ahve cāru nāma
3,56,4,2,10,āpaḥ cit asmai aramanta devīḥ pṛthak vrajantīḥ pari ṣīm avṛñjan
3,56,5,1,10,trī ṣadhasthā sindhavaḥ tris kavīnām uta tri mātā vidatheṣu samrāj
3,56,5,2,9,ṛtāvarīḥ yoṣaṇāḥ tisraḥ apyāḥ tris ā divaḥ vidathe patyamānāḥ
3,56,6,1,12,tris ā divaḥ savitar vāryāṇi dive dive ā suva tris naḥ ahnaḥ
3,56,6,2,12,tri dhātu rāyaḥ ā suva ā vasūni bhaga trātar dhiṣaṇe sātaye dhāḥ
3,56,7,1,9,tris ā divaḥ savitā soṣavīti rājānā mitrāvaruṇā su pāṇī
3,56,7,2,10,āpaḥ cit asya rodasī cit urvī ratnam bhikṣanta savituḥ savāya
3,56,8,1,8,tris uttamā dūṇaśā rocanāni trayaḥ rājanti asurasya vīrāḥ
3,56,8,2,9,ṛtāvānaḥ iṣirāḥ dūﾱabhāsaḥ tris ā divaḥ vidathe santu devāḥ
3,57,1,1,9,pra me vivikvāṁ avidat manīṣām dhenum carantīm prayutām agopām
3,57,1,2,11,sadyas cit yā duduhe bhūri dhāseḥ indraḥ tat agniḥ panitāraḥ asyāḥ
3,57,2,1,11,indraḥ su pūṣā vṛṣaṇā su hastā divaḥ na prītāḥ śaśayam duduhre
3,57,2,2,11,viśve yat asyām raṇayanta devāḥ pra vaḥ atra vasavaḥ sumnam aśyām
3,57,3,1,9,yāḥ jāmayaḥ vṛṣṇe icchanti śaktim namasyantīḥ jānate garbham asmin
3,57,3,2,8,acchā putram dhenavaḥ vāvaśānāḥ mahaḥ caranti bibhratam vapūṃṣi
3,57,4,1,8,acchā vivakmi rodasī sumeke grāvṇaḥ yujānaḥ adhvare manīṣā
3,57,4,2,10,imāḥ u te manave bhūri vārāḥ ūrdhvāḥ bhavanti darśatāḥ yajatrāḥ
3,57,5,1,9,yā te jihvā madhumatī sumedhāḥ agne deveṣu ucyate urūcī
3,57,5,2,10,tayā iha viśvāṁ avase yajatrān ā sādaya pāyayā cā madhūni
3,57,6,1,10,yā te agne parvatasya iva dhārā saścantī pīpayat deva citrā
3,57,6,2,8,tām asmabhyam pramatim jātavedaḥ vaso rāsva sumatim viśvajanyām
3,58,1,1,8,dhenuḥ pratnasya kāmyam duhānā antar putraḥ carati dakṣiṇāyāḥ
3,58,1,2,9,ā dyotanim vahati śubhra yāmā uṣasa stomaḥ aśvinau ajīgaḥ
3,58,2,1,11,su yuj vahanti prati vām ṛtena ūrdhvāḥ bhavanti pitarā iva medhāḥ
3,58,2,2,10,jarethām asmat vi paṇeḥ manīṣām yuvoḥ avaḥ cakṛmā yātam arvāk
3,58,3,1,10,su yugbhiḥ aśvaiḥ suvṛtā rathena dasrau imam śṛṇutam ślokam adreḥ
3,58,3,2,10,kim aṅga vām prati avartim gamiṣṭhā āhuḥ viprāsaḥ aśvinā purājāḥ
3,58,4,1,10,ā manyethām ā gatam kaccit evaiḥ viśve janāsaḥ aśvinā havante
3,58,4,2,12,imā hi vām go ṛjīkā madhūni pra mitrāsaḥ na daduḥ usraḥ agre
3,58,5,1,9,tiras purū cit aśvinā rajāṃsi āṅgūṣaḥ vām maghavānā janeṣu
3,58,5,2,11,ā iha yātam pathibhiḥ deva yānaiḥ dasrau ime vām nidhayaḥ madhūnām
3,58,6,1,9,purāṇam okaḥ sakhyam śivam vām yuvoḥ narā draviṇam jahnāvyām
3,58,6,2,9,punar kṛṇvānāḥ sakhyā śivāni madhvā madema saha nū samānāḥ
3,58,7,1,9,aśvinā vāyunā yuvam su dakṣā niyudbhiḥ ca sajoṣasā yuvānā
3,58,7,2,7,nāsatyā tiroahnyam juṣāṇā somam pibatam asridhā sudānū
3,58,8,1,9,aśvinā pari vām iṣaḥ purūcīḥ īyuḥ gīrbhiḥ yatamānāḥ amṛdhrāḥ
3,58,8,2,11,rathaḥ ha vām ṛta jau adri jūtaḥ pari dyāvāpṛthivī yāti sadyas
3,58,9,1,9,aśvinā madhuṣuttamaḥ yuvākuḥ somaḥ tam pātam ā gatam duroṇe
3,58,9,2,9,rathaḥ ha vām bhūri varpaḥ karikrat sutāvataḥ niṣkṛtam āgamiṣṭhaḥ
3,59,1,1,9,mitraḥ janān yātayati bruvāṇaḥ mitraḥ dādhāra pṛthivīm uta dyām
3,59,1,2,9,mitraḥ kṛṣṭīḥ animiṣa abhi caṣṭe mitrāya havyam ghṛtavat juhota
3,59,2,1,11,pra sa mitra martaḥ astu prayasvān yaḥ te āditya śikṣati vratena
3,59,2,2,12,na hanyate na jīyate tvotaḥ na enam aṃhaḥ aśnoti antitas na dūrāt
3,59,3,1,7,anamīvāsaḥ iﾱayā madantaḥ mitajñavaḥ variman ā pṛthivyāḥ
3,59,3,2,7,ādityasya vratam upakṣiyantaḥ vayam mitrasya sumatau syāma
3,59,4,1,10,ayam mitraḥ namasyaḥ su śevaḥ rājā su kṣatraḥ ajaniṣṭa vedhāḥ
3,59,4,2,8,tasya vayam sumatau yajñiyasya api bhadre saumanase syāma
3,59,5,1,9,mahāṁ ādityaḥ namasā upasadyaḥ yātayat janaḥ gṛṇate su śevaḥ
3,59,5,2,9,tasmai etat panyatamāya juṣṭam agnau mitrāya haviḥ ā juhota
3,59,6,1,6,mitrasya carṣaṇī dhṛtaḥ avaḥ devasya sānasi
3,59,6,2,2,dyumnam citraśravastamam
3,59,7,1,8,abhi yaḥ mahinā divam mitraḥ babhūva sa prathāḥ
3,59,7,2,3,abhi śravobhiḥ pṛthivīm
3,59,8,1,6,mitrāya pañca yemire janāḥ abhiṣṭi śavase
3,59,8,2,4,sa devān viśvān bibharti
3,59,9,1,6,mitraḥ deveṣu āyuṣu janāya vṛkta barhiṣe
3,59,9,2,4,iṣaḥ iṣṭa vratāḥ akaḥ
3,60,1,1,12,iha iha vaḥ manasā bandhu tā naraḥ uśijaḥ jagmuḥ abhi tāni vedasā
3,60,1,2,9,yābhiḥ māyābhiḥ prati jūti varpasaḥ saudhanvanāḥ yajñiyam bhāgam ānaśa
3,60,2,1,9,yābhiḥ śacībhiḥ camasāṁ apiṃśata yayā dhiyā gām ariṇīta carmaṇaḥ
3,60,2,2,10,yena harī manasā niratakṣata tena deva tvam ṛbhavaḥ sam ānaśa
3,60,3,1,9,indrasya sakhyam ṛbhavaḥ sam ānaśuḥ manoḥ napātaḥ apasaḥ dadhanvire
3,60,3,2,10,saudhanvanāsaḥ amṛta tvam erire viṣṭvī śamībhiḥ su kṛtaḥ su kṛtyayā
3,60,4,1,12,indreṇa yātha sa ratham sute sacā am atho vaśānām bhavathā saha śriyā
3,60,4,2,10,na vaḥ pratimai su kṛtāni vāghataḥ saudhanvanāḥ ṛbhavaḥ vīryāṇi ca
3,60,5,1,9,indra ṛbhubhiḥ vājavadbhiḥ samukṣitam sutam somam ā vṛṣasvā gabhastyoḥ
3,60,5,2,9,dhiyā iṣitaḥ maghavan dāśuṣaḥ gṛhe saudhanvanebhiḥ saha matsvā nṛbhiḥ
3,60,6,1,10,indra ṛbhumān vājavān matsva iha naḥ asmin savane śacyā puruṣṭuta
3,60,6,2,9,imāni tubhyam svasarāṇi yemire vratā devānām manuṣaḥ ca dharmabhiḥ
3,60,7,1,10,indra ṛbhubhiḥ vājibhiḥ vājayan iha stomam jarituḥ upa yāhi yajñiyam
3,60,7,2,7,śatam ketebhiḥ iṣirebhiḥ āyave sahasraṇīthaḥ adhvarasya homani
3,61,1,1,8,uṣaḥ vājena vājini pracetā stomam juṣasva gṛṇataḥ maghoni
3,61,1,2,9,purāṇī devi yuvatiḥ purandhiḥ anu vratam carasi viśva vāre
3,61,2,1,9,uṣaḥ devī amartyā vi bhāhi candra rathā sūnṛtāḥ īrayantī
3,61,2,2,11,ā tvā vahantu su yamāsaḥ aśvāḥ hiraṇya varṇām pṛthu pājasaḥ ye
3,61,3,1,8,uṣaḥ pratīcī bhuvanāni viśvā ūrdhvā tiṣṭhasi amṛtasya ketuḥ
3,61,3,2,8,samānam artham caraṇīyamānā cakram iva navyasi ā vavṛtsva
3,61,4,1,9,ava syūma iva cinvatī maghonī uṣāḥ yāti svasarasya patnī
3,61,4,2,11,svar janantī subhagā su daṃsāḥ ā antāt divaḥ paprathe ā pṛthivyāḥ
3,61,5,1,10,acchā vaḥ devīm uṣasam vibhātīm pra vaḥ bharadhvam namasā suvṛktim
3,61,5,2,11,ūrdhvam madhu dhāḥ divi pājaḥ aśret pra rocanā ruruce raṇva saṃdṛś
3,61,6,1,9,ṛtāvarī divaḥ arkaiḥ abodhi ā revatī rodasī citram asthāt
3,61,6,2,8,āyatīm agne uṣasam vibhātīm vāmam eṣi draviṇam bhikṣamāṇaḥ
3,61,7,1,9,ṛtasya budhne uṣasām iṣaṇyan vṛṣā mahī rodasī ā viveśa
3,61,7,2,10,mahī mitrasya varuṇasya māyā candrā iva bhānum vi dadhe purutrā
3,62,1,1,9,imāḥ u vām bhṛmayaḥ manyamānāḥ yuvāvate na tujyāḥ abhūvan
3,62,1,2,10,kva tyad indrāvaruṇāḥ yaśaḥ vām yena smā sinam bharathaḥ sakhibhyaḥ
3,62,2,1,8,ayam u vām purutamaḥ rayīyan śaśvattamam avase johavīti
3,62,2,2,9,sa joṣau indrāvaruṇāḥ marudbhiḥ divā pṛthivyā śṛṇutam havam me
3,62,3,1,10,asme tat indrāvaruṇāḥ vasu ṣyāt asme rayiḥ marutaḥ sarva vīraḥ
3,62,3,2,8,asmān varūtrīḥ śaraṇaiḥ avantu asmān hotrā bhāratī dakṣiṇābhiḥ
3,62,4,1,5,bṛhaspate juṣasva naḥ havyāni viśvadevya
3,62,4,2,3,rāsva ratnāni dāśuṣe
3,62,5,1,5,śucim arkaiḥ bṛhaspatim adhvareṣu namasyata
3,62,5,2,4,anāmi ojaḥ ā cake
3,62,6,1,5,vṛṣabham carṣaṇīnām viśva rūpam adābhyam
3,62,6,2,2,bṛhaspatim vareṇyam
3,62,7,1,7,iyam te pūṣan āghṛṇe suṣṭutiḥ deva navyasī
3,62,7,2,3,asmābhiḥ tubhyam śasyate
3,62,8,1,7,tām juṣasva giram mama vājayantīm avā dhiyam
3,62,8,2,3,vadhūyuḥ iva yoṣaṇām
3,62,9,1,8,yaḥ viśvā abhi vipaśyati bhuvanā sam ca paśyati
3,62,9,2,5,sa naḥ pūṣā avitā bhuvat
3,62,10,1,6,tat savituḥ vareṇyam bhargaḥ devasya dhīmahi
3,62,10,2,4,dhiyaḥ yaḥ naḥ pracodayāt
3,62,11,1,5,devasya savituḥ vayam vājayantaḥ purandhyā
3,62,11,2,3,bhagasya rātim īmahe
3,62,12,1,6,devam naraḥ savitāram viprāḥ yajñaiḥ suvṛktibhiḥ
3,62,12,2,3,namasyanti dhiyā iṣitāḥ
3,62,13,1,7,somaḥ jigāti gātu vid devānām eti niṣkṛtam
3,62,13,2,3,ṛtasya yonim āsadam
3,62,14,1,6,somaḥ asmabhyam dvipade catuṣpade ca paśave
3,62,14,2,3,anamīvāḥ iṣas karat
3,62,15,1,5,asmākam āyuḥ vardhayan abhimātīḥ sahamānaḥ
3,62,15,2,3,somaḥ sadhastham āsadat
3,62,16,1,6,ā naḥ mitrāvaruṇāḥ ghṛtaiḥ gavyūtim ukṣatam
3,62,16,2,4,madhvā rajāṃsi su kratū
3,62,17,1,7,uru śaṃsā namaḥ vṛdhā mahnā dakṣasya rājathaḥ
3,62,17,2,3,drāghiṣṭhābhiḥ śuci vratā
3,62,18,1,5,gṛṇānā jamadagninā yonau ṛtasya sīdatam
3,62,18,2,3,pātam somam ṛtāvṛdhā
4,1,1,1,13,tvām hi agne sadam id samanyavaḥ devāsaḥ devam aratim nyerire iti kratvā nyerire
4,1,1,2,12,amartyam yajata martyeṣu ā devam ādevam janata pracetasam viśvam ādevam janata pracetasam
4,1,2,1,14,sa bhrātaram varuṇam agne ā vavṛtsva devāṁ acchā sumatī yajña vanasam jyeṣṭham yajña vanasam
4,1,2,2,7,ṛtāvānam ādityam carṣaṇī dhṛtam rājānam carṣaṇī dhṛtam
4,1,3,1,14,sakhe sakhāyam abhī ā vavṛtsva āśum na cakram rathyā iva raṃhyā asmabhyam dasma raṃhyā
4,1,3,2,8,agne mṛﾱīkam varuṇe sacā vidaḥ marutsu viśva bhānuṣu
4,1,3,3,9,tokāya tuje śuśucāna śam kṛdhi asmabhyam dasma śam kṛdhi
4,1,4,1,9,tvam naḥ agne varuṇasya vidvān devasya heﾱaḥ ava yāsisīṣṭhāḥ
4,1,4,2,8,yajiṣṭhaḥ vahnitamaḥ śośucānaḥ viśvā dveṣāṃsi pra mumugdhi asmat
4,1,5,1,11,sa tvam naḥ agne avamaḥ bhava ūtī nediṣṭhaḥ asyāḥ uṣasaḥ vyuṣṭau
4,1,5,2,11,ava yakṣva naḥ varuṇam rarāṇaḥ vīhi mṛﾱīkam su havaḥ naḥ edhi
4,1,6,1,7,asya śreṣṭhā subhagasya saṃdṛś devasya citratamā martyeṣu
4,1,6,2,10,śuci ghṛtam na taptam aghnyāyā spārhā devasya maṃhanā iva dhenoḥ
4,1,7,1,10,tris asya tā paramā santi satyā spārhā devasya janimāni agneḥ
4,1,7,2,8,anante antar parivītaḥ āgāt śuciḥ śukraḥ aryaḥ rorucānaḥ
4,1,8,1,12,sa dūtaḥ viśvā id abhi vaṣṭi sadmā hotā hiraṇya rathaḥ raṃsu jihvaḥ
4,1,8,2,9,rohit aśvaḥ vapuṣyaḥ vibhāvā sadā raṇvaḥ pitumatī iva saṃsad
4,1,9,1,10,sa cetayat manuṣaḥ yajña bandhuḥ pra tam mahyā raśanayā nayanti
4,1,9,2,11,sa kṣeti asya duryāsu sādhan devaḥ martasya sa dhani tvam āpa
4,1,10,1,13,sa tu u naḥ agniḥ nayatu prajānan acchā ratnam deva bhaktam yat asya
4,1,10,2,10,dhiyā yat viśve amṛtāḥ akṛṇvan dyauṣ pitā janitā satyam ukṣan
4,1,11,1,9,sa jāyata prathamaḥ pastyāsu mahaḥ budhne rajasaḥ asya yonau
4,1,11,2,9,a pād a śīrṣā guhamānaḥ antāḥ yoyuvānaḥ vṛṣabhasya nīﾱe
4,1,12,1,9,pra śardhaḥ ārta prathamam vipanyāṃ ṛtasya yonā vṛṣabhasya nīﾱe
4,1,12,2,8,spārhaḥ yuvā vapuṣyaḥ vibhāvā sapta priyāsaḥ ajanayanta vṛṣṇe
4,1,13,1,9,asmākam atra pitaraḥ manuṣyāḥ abhi pra seduḥ ṛtam āśuṣāṇāḥ
4,1,13,2,11,aśma vrajāḥ su dughāḥ vavre antar ud usrāḥ ājan uṣasaḥ huvānāḥ
4,1,14,1,10,te marmṛjata dadṛvāṃsaḥ adrim tat eṣām anye abhitas vi vocan
4,1,14,2,9,paśu ayantrāsaḥ abhi kāram arcan vidanta jyotiḥ cakṛpanta dhībhiḥ
4,1,15,1,10,te gavyatā manasā dṛdhram ubdham gāḥ yemānam pari ṣantam adrim
4,1,15,2,9,dṛﾱham naraḥ vacasā daivyena vrajam gomantam uśijaḥ vi vavruḥ
4,1,16,1,10,te manvata prathamam nāma dhenoḥ tris sapta mātuḥ paramāṇi vindan
4,1,16,2,10,tat jānatīḥ abhī anūṣata vrāḥ āvis bhuvat aruṇīḥ yaśasā goḥ
4,1,17,1,10,neśat tamaḥ dudhitam rocata dyauḥ ud devyāḥ uṣasaḥ bhānuḥ arta
4,1,17,2,10,ā sūryaḥ bṛhataḥ tiṣṭhat ajrāṁ ṛju marteṣu vṛjinā ca paśyan
4,1,18,1,12,āt id paścā bubudhānāḥ vi akhyan āt id ratnam dhārayanta dyu bhaktam
4,1,18,2,9,viśve viśvāsu duryāsu devāḥ mitra dhiye varuṇa satyam astu
4,1,19,1,8,acchā voceya śuśucānam agnim hotāram viśva bharasam yajiṣṭham
4,1,19,2,10,śuci ūdhaḥ atṛṇat na gavām andhaḥ na pūtam pariṣiktam aṃśoḥ
4,1,20,1,6,viśveṣām aditiḥ yajñiyānām viśveṣām atithiḥ mānuṣāṇām
4,1,20,2,8,agniḥ devānām avaḥ āvṛṇānaḥ su mṛﾱīkaḥ bhavatu jātavedāḥ
4,2,1,1,8,yaḥ martyeṣu amṛtaḥ ṛtāvā devaḥ deveṣu aratiḥ nidhāyi
4,2,1,2,8,hotā yajiṣṭhaḥ mahnā śucadhyai havyaiḥ agniḥ manuṣaḥ īrayadhyai
4,2,2,1,11,iha tvam sūno sahasaḥ naḥ adya jātaḥ jātāṁ ubhayāṁ antar agne
4,2,2,2,9,dūtaḥ īyase yuyujānaḥ ṛṣvaḥ ṛju muṣkān vṛṣaṇaḥ śukrān ca
4,2,3,1,9,atyā vṛdha snū rohitā ghṛtasnū ṛtasya manye manasā javiṣṭhā
4,2,3,2,11,antar īyase aruṣā yujānaḥ yuṣmān ca devān viśaḥ ā ca martān
4,2,4,1,8,aryamaṇam varuṇam mitram eṣām indrāviṣṇū marutaḥ aśvinā uta
4,2,4,2,14,su aśvaḥ agne su rathaḥ su rādhāḥ ā id u vaha su haviṣe janāya
4,2,5,1,10,gomāṁ agne avimāṁ aśvī yajñaḥ nṛvat sakhā sadam id apramṛṣyaḥ
4,2,5,2,9,iﾱāvāṁ eṣaḥ asura prajāvān dīrghaḥ rayiḥ pṛthu budhnaḥ sabhāvān
4,2,6,1,9,yaḥ te idhmam jabharat siṣvidānaḥ mūrdhānam vā tatapate tvāyā
4,2,6,2,9,bhuvaḥ tasya svatavān pāyuḥ agne viśvasmāt sīm aghāyataḥ uruṣya
4,2,7,1,10,yaḥ te bharāt anniyate cit annam niśiṣan mandram atithim udīrat
4,2,7,2,9,ā devayuḥ inadhate duroṇe tasmin rayiḥ dhruvaḥ astu dāsvān
4,2,8,1,11,yaḥ tvā doṣā yaḥ uṣasi praśaṃsāt priyam vā tvā kṛṇavate haviṣmān
4,2,8,2,10,aśvaḥ na sve dame ā hemyāvān tam aṃhasaḥ pīparaḥ dāśvāṃsam
4,2,9,1,10,yaḥ tubhyam agne amṛtāya dāśat duvaḥ tve kṛṇavate yata sruc
4,2,9,2,12,na sa rāyā śaśamānaḥ vi yoṣat na enam aṃhaḥ pari _ aghāyoḥ
4,2,10,1,9,yasya tvam agne adhvaram jujoṣaḥ devaḥ martasya sudhitam rarāṇaḥ
4,2,10,2,10,prītā id asat hotrā sā yaviṣṭha asāma yasya vidhataḥ vṛdhāsaḥ
4,2,11,1,11,cittim acittim cinavat vi vidvān pṛṣṭhā iva vītā vṛjinā ca martān
4,2,11,2,11,rāye ca naḥ su apatyāya deva ditim ca rāsvā aditim uruṣya
4,2,12,1,7,kavim śaśāsuḥ kavayaḥ adabdhāḥ nidhārayantaḥ duryāsu āyoḥ
4,2,12,2,10,atas tvam dṛśyāṁ agne etān paḍbhiḥ paśyeḥ adbhutāṁ aryaḥ evaiḥ
4,2,13,1,9,tvam agne vāghate su praṇītiḥ suta somāya vidhate yaviṣṭha
4,2,13,2,9,ratnam bhara śaśamānāya ghṛṣve pṛthu ścandram avase carṣaṇi prāḥ
4,2,14,1,10,adhā ha yat vayam agne tvāyā paḍbhiḥ hastebhiḥ cakṛma tanūbhiḥ
4,2,14,2,9,ratham na krantaḥ apasā bhurijoḥ ṛtam yemuḥ sudhyaḥ āśuṣāṇāḥ
4,2,15,1,9,adhā mātuḥ uṣasaḥ sapta viprāḥ jāyemahi prathamāḥ vedhasaḥ nṝn
4,2,15,2,8,divas putrāḥ aṅgirasaḥ bhavema adrim rujema dhaninam śucantaḥ
4,2,16,1,9,adhā yathā naḥ pitaraḥ parāsaḥ pratnāsaḥ agne ṛtam āśuṣāṇāḥ
4,2,16,2,11,śuci id ayan dīdhitim uktha śāsaḥ kṣāmā bhindantaḥ aruṇīḥ apa vran
4,2,17,1,10,su karmāṇaḥ su rucaḥ devayantaḥ ayaḥ na devāḥ janimā dhamantaḥ
4,2,17,2,8,śucantaḥ agnim vavṛdhantaḥ indram ūrvam gavyam pariṣadantaḥ agman
4,2,18,1,11,ā yūthā iva kṣumati paśvaḥ akhyat devānām yat janimā anti ugra
4,2,18,2,9,martānām cit urvaśīḥ akṛpran vṛdhe cit aryaḥ uparasya āyoḥ
4,2,19,1,9,akarma te su apasaḥ abhūma ṛtam avasran uṣasaḥ vibhātīḥ
4,2,19,2,9,anūnam agnim purudhā su ścandram devasya marmṛjataḥ cāru cakṣuḥ
4,2,20,1,9,etā te agne ucathāni vedhaḥ avocāma kavaye tā juṣasva
4,2,20,2,10,ucchocasva kṛṇuhi vasyasaḥ naḥ mahaḥ rāyaḥ puru vāra pra yandhi
4,3,1,1,9,ā vaḥ rājānam adhvarasya rudram hotāram satya yajam rodasyoḥ
4,3,1,2,8,agnim purā tanayitnoḥ acittāt hiraṇya rūpam avase kṛṇudhvam
4,3,2,1,12,ayam yoniḥ cakṛmā yam vayam te jāyā iva patye uśatī su vāsāḥ
4,3,2,2,8,arvācīnaḥ parivītaḥ ni ṣīdemā u te svapāka pratīcīḥ
4,3,3,1,10,ā śṛṇvate a dṛpitāya manma nṛ cakṣase su mṛﾱīkāya vedhaḥ
4,3,3,2,10,devāya śastim amṛtāya śaṃsa grāvā iva sotā madhuṣut yam īḍe
4,3,4,1,11,tvam cit naḥ śamyāḥ agne asyāḥ ṛtasya bodhi ṛta cit svādhīḥ
4,3,4,2,9,kadā te ukthā sadhamādyāni kadā bhavanti sakhyā gṛhe te
4,3,5,1,12,kathā ha tat varuṇāya tvam agne kathā dive garhase kad naḥ āgaḥ
4,3,5,2,9,kathā mitrāya mīḍhuṣe pṛthivyai bravaḥ kad aryamṇe kad bhagāya
4,3,6,1,8,kad dhiṣṇyāsu vṛdhasānaḥ agne kad vātāya pratavase śubhaṃye
4,3,6,2,9,parijmane nāsatyāya kṣe bravaḥ kad agne rudrāya nṛ ghne
4,3,7,1,10,kathā mahe puṣṭimbharāya pūṣṇe kad rudrāya su makhāya haviḥ de
4,3,7,2,9,kad viṣṇave urugāyāya retaḥ bravaḥ kad agne śarave bṛhatyai
4,3,8,1,8,kathā śardhāya marutām ṛtāya kathā sūre bṛhate pṛcchyamānaḥ
4,3,8,2,8,prati bravaḥ aditaye turāya sādhā divaḥ jātavedaḥ cikitvān
4,3,9,1,11,ṛtena ṛtam niyatam īḍe ā goḥ āmā sacā madhumat pakvam agne
4,3,9,2,8,kṛṣṇā satī ruśatā dhāsinā eṣā jāmaryeṇa payasā pīpāya
4,3,10,1,10,ṛtena hi ṣmā vṛṣabhaḥ cit aktaḥ pumāṁ agniḥ payasā pṛṣṭhyena
4,3,10,2,9,a spandamānaḥ acarat vayodhāḥ vṛṣā śukram duduhe pṛśniḥ ūdhaḥ
4,3,11,1,9,ṛtena adrim vi asan bhidantaḥ sam aṅgirasaḥ navanta gobhiḥ
4,3,11,2,10,śunam naraḥ pari ṣadan uṣāsam āvis svar abhavat jāte agnau
4,3,12,1,8,ṛtena devīḥ amṛtāḥ amṛktāḥ arṇobhiḥ āpaḥ madhumadbhiḥ agne
4,3,12,2,9,vājī na sargeṣu prastubhānaḥ pra sadam id sravitave dadhanyuḥ
4,3,13,1,12,mā kasya yakṣam sadam id huras gāḥ mā veśasya praminataḥ mā āpeḥ
4,3,13,2,11,mā bhrātuḥ agne anṛjoḥ ṛṇam veḥ mā sakhyuḥ dakṣam ripoḥ bhujema
4,3,14,1,9,rakṣā ṇaḥ agne tava rakṣaṇebhiḥ rārakṣāṇaḥ su makha prīṇānaḥ
